MeasuredParameterId	DateTime	Value	EcomonMonitoringPoint	Ecomontimestamp_ms	KazHydrometAirPostId	MaxValueDay	MaxValueMonth	Month	Year	MaxValuePerMonth	MaxValuePerYear
17		0.351035484			6	4		3	2016	1.815	
17		0.338954306			6	22		11	2016	2.8036	
17		0.276151703			6	14		10	2016	2.5404	
17		0.226471074			6	18		9	2016	1.6019	
17		0.444637931			6	4		2	2016	2.2945	
17		0.390958065			6	4		1	2016	2.106	
17		0.001541935			6			8	2017	0.0854	
17		0.08903853			6			4	2017	0.4007	
17		0.002369561			6			7	2017	0.0788	
17		0.034532522			6			6	2017	0.3241	
17		0.060483228			6			5	2017	0.229	
17		0.050688294			6			3	2017	0.3785	
17		0.193867857			6			10	2017	1.2654	
17		0.000832535			6			9	2017	0.0968	
17		0.083485447			6			2	2017	0.2832	
17		0.074553134			6			1	2017	0.4342	
2		0.001967992			7	7		8	2016	0.05213	
2		0.005435166			7	21		12	2016	0.098502	
2		0.005974862			7	28		11	2016	0.16462	
2		0.004300768			7	27		10	2016	0.099615	
2		0.002198994			7	24		9	2016	0.0451695	
2		0.001744391			7			8	2017	0.0302512	
2		0.003303246			7			4	2017	0.283774	
2		0.001834177			7			7	2017	0.0233015	
2		0.001795052			7			6	2017	0.0273864	
2		0.002086828			7			5	2017	0.073361	
2		0.004086611			7			3	2017	0.123016	
2		0.00132551			7			10	2017	0.0462723	
2		0.006213982			7			2	2017	0.17112	
2		0.005752122			7			1	2017	0.237286	
3		0.001883508			7	7		8	2016	0.0496684	
3		0.004973012			7	21		12	2016	0.100202	
3		0.005532027			7	28		11	2016	0.16704	
3		0.00387796			7	27		10	2016	0.098778	
3		0.002066469			7	24		9	2016	0.0448914	
3		0.001669477			7			8	2017	0.0266664	
3		0.002954384			7			4	2017	0.252557	
3		0.001743306			7			7	2017	0.0232647	
3		0.001720801			7			6	2017	0.027665	
3		0.001939581			7			5	2017	0.073076	
3		0.003584669			7			3	2017	0.122354	
3		0.001089397			7			10	2017	0.045865	
3		0.005548713			7			2	2017	0.16848	
3		0.005320516			7			1	2017	0.239288	
13		0.027543516			7	4		4	2014	0.1845	
13		0.014203358			7	15		12	2014	0.1014	
13		0.09743201			7	26		7	2014	0.3726	
13		0.005856516			7	23		6	2014	0.1373	
13		0.00222276			7	28		5	2014	0.0025	
13		0.020274759			7	30		3	2014	0.249	
13		0.012746577			7	1		11	2014	0.2488	
13		0.012458687			7	29		9	2014	0.2488	
13		0.039877019			7	18		2	2014	0.4511	
13		0.024395146			7	18		1	2014	0.4139	
13		0.111568972			7	31		8	2015	0.5688	
13		0.035456304			7	29		4	2015	0.1911	
13		0.096807013			7	16		12	2015	1.2847	
13		0.043923644			7	20		7	2015	0.207	
13		0.080248016			7	30		6	2015	0.2894	
13		0.007412538			7	1		5	2015	0.0865	
13		0.03207366			7	21		3	2015	0.1577	
13		0.054109015			7	28		11	2015	0.4378	
13		0.002521598			7	4		10	2015	0.0029	
13		0.30539353			7	18		9	2015	1.4741	
13		0.006401826			7	21		2	2015	0.0747	
13		0.011686217			7	4		1	2015	0.2128	
13		0.046943137			7	23		8	2016	0.139892	
13		0.037122525			7	29		4	2016	0.301	
13		0.058735119			7	1		12	2016	0.270311	
13		0.015011888			7	18		7	2016	0.2364	
13		0.04			7	21		6	2016	0.199	
13		0.058130098			7	2		5	2016	0.249	
13		0.058423015			7	10		3	2016	0.494	
13		0.060901688			7	8		11	2016	0.345458	
13		0.041348952			7	27		10	2016	0.135465	
13		0.048422451			7	2		9	2016	0.154809	
13		0.072506897			7	8		2	2016	0.2523	
13		0.073677966			7	26		1	2016	0.176	
13		0.018110438			7			8	2017	0.172185	
13		0.022729545			7			4	2017	0.380542	
13		0.011784967			7			7	2017	0.130566	
13		0.014225081			7			6	2017	0.13233	
13		0.018502245			7			5	2017	0.161722	
13		0.026692545			7			3	2017	0.330028	
13		0.071021834			7			10	2017	0.50139	
13		0.025864563			7			9	2017	0.234373	
13		0.062707128			7			2	2017	0.56559	
13		0.05928253			7			1	2017	0.487258	
16		0.000907842			7	1		4	2014	0.0012	
16		0.080750724			7	19		12	2014	0.3795	
16		0.006264733			7	12		7	2014	0.1345	
16		0.003170255			7	23		6	2014	0.0964	
16		0.000881919			7	4		5	2014	0.001	
16		0.022812433			7	21		3	2014	0.3454	
16		0.025904213			7	3		11	2014	0.3635	
16		0.025190331			7	3		9	2014	0.3635	
16		0.000949053			7	12		2	2014	0.0015	
16		0.052323101			7	12		1	2014	0.5259	
16		0.016301779			7	15		8	2015	0.1703	
16		0.007857507			7	10		4	2015	0.2383	
16		0.03862671			7	15		12	2015	0.2214	
16		0.007815941			7	1		7	2015	0.1134	
16		0.006957496			7	17		6	2015	0.1047	
16		0.014504077			7	8		5	2015	0.1464	
16		0.041957355			7	4		3	2015	0.3818	
16		0.032525472			7	11		11	2015	0.2567	
16		0.001278402			7	4		10	2015	0.0014	
16		0.017354813			7	21		9	2015	0.2131	
16		0.024001992			7	12		2	2015	0.4188	
16		0.002754753			7	7		1	2015	0.2968	
16		0.402709677			7	1		8	2016	0.403191	
16		0.040824763			7	1		4	2016	0.792	
16		0.402010635			7	16		12	2016	0.40317	
16		0.077844229			7	26		7	2016	0.3114	
16		0.08276856			7	2		6	2016	0.499	
16		0.133866624			7	30		5	2016	0.5442	
16		0.14116129			7	1		3	2016	1.125	
16		0.138051556			7	1		11	2016	0.403193	
16		0.384373195			7	1		10	2016	0.403217	
16		0.402108072			7	1		9	2016	0.403218	
16		0.205275862			7	21		2	2016	1.13515	
16		0.069656513			7	11		1	2016	0.936	
16		0.010452147			7			8	2017	0.011899	
16		0.01052877			7			4	2017	0.013176	
16		0.010432223			7			7	2017	0.011853	
16		0.010434049			7			6	2017	0.011877	
16		0.010507196			7			5	2017	0.012057	
16		0.01054384			7			3	2017	0.013148	
16		0.010921922			7			10	2017	0.014559	
16		0.010516566			7			9	2017	0.01236	
16		0.010928484			7			2	2017	0.016433	
16		0.01088847			7			1	2017	0.014517	
12		0.782807996			7	4		4	2014	3.705	
12		2.783070064			7	31		12	2014	10.0448	
12		0.51792514			7	7		7	2014	2.2781	
12		0.559206941			7	13		6	2014	2.6715	
12		0.545598335			7	1		5	2014	3.2831	
12		1.408436334			7	22		3	2014	4.9138	
12		1.518814394			7	16		11	2014	7.8464	
12		1.502642813			7	16		9	2014	7.8464	
12		1.01721655			7	18		2	2014	4.3944	
12		1.957885753			7	19		1	2014	9.948	
12		0.900998221			7	14		8	2015	2.9887	
12		0.71304461			7	26		4	2015	3.7838	
12		0.379630801			7	2		12	2015	5.7618	
12		0.405832351			7	29		7	2015	3.3429	
12		0.46718238			7	10		6	2015	2.2381	
12		0.649802294			7	24		5	2015	2.5149	
12		1.240085177			7	4		3	2015	7.3129	
12		0.778786688			7	27		11	2015	9.4591	
12		0.67389497			7			10	2015	3.4133	
12		0.96034061			7	30		9	2015	4.3722	
12		1.553166242			7	12		2	2015	8.4037	
12		1.718745818			7	9		1	2015	7.7607	
12		0.019033842			7	23		8	2016	0.161809	
12		0.009580237			7	5		4	2016	0.3673	
12		0.088161727			7	3		12	2016	0.437071	
12		0.099492375			7	22		7	2016	0.3794	
12		0.044094145			7	24		6	2016	0.355	
12		0.00921465			7	4		5	2016	0.2364	
12		0.152809833			7	13		3	2016	0.43	
12		0.097292138			7	29		11	2016	0.469771	
12		0.067629945			7	28		10	2016	0.53988	
12		0.034751417			7	9		9	2016	0.347958	
12		0.031524138			7	8		2	2016	0.2514	
12		0.032374576			7	26		1	2016	0.239	
12		0.039836756			7			8	2017	0.247642	
12		0.030294709			7			4	2017	0.114327	
12		0.039524624			7			7	2017	0.118026	
12		0.031779364			7			6	2017	0.122347	
12		0.029276461			7			5	2017	0.107296	
12		0.030166426			7			3	2017	0.134884	
12		0.044319587			7			10	2017	0.152948	
12		0.042170285			7			9	2017	0.157623	
12		0.054576246			7			2	2017	0.276921	
12		0.056866137			7			1	2017	0.238964	
17		0.000985392			7	1		4	2014	0.0012	
17		0.099789751			7	19		12	2014	0.3591	
17		0.033004885			7	10		7	2014	0.1948	
17		0.016164873			7	22		6	2014	0.1584	
17		0.00092276			7	28		5	2014	0.0011	
17		0.026549411			7	19		3	2014	0.1769	
17		0.027972499			7	3		11	2014	0.1934	
17		0.027319804			7	3		9	2014	0.1934	
17		0.001056331			7	12		2	2014	0.0016	
17		0.049457169			7	19		1	2014	0.3116	
17		0.095860178			7	21		8	2015	0.2782	
17		0.0233436			7	22		4	2015	0.1696	
17		0.049508591			7	29		12	2015	0.1838	
17		0.090650234			7	29		7	2015	0.3098	
17		0.075493766			7	4		6	2015	0.2557	
17		0.072531295			7	24		5	2015	0.2111	
17		0.063897434			7	24		3	2015	0.2041	
17		0.046173166			7	28		11	2015	0.1238	
17		0.001321598			7	4		10	2015	0.0014	
17		0.069883009			7	2		9	2015	0.2902	
17		0.052591146			7	12		2	2015	0.1768	
17		0.006896055			7	29		1	2015	0.1831	
17		0.010064238			7	28		8	2016	0.0103	
17		0.095994757			7	18		4	2016	0.3088	
17		0.011080162			7	2		12	2016	0.01603	
17		0.103276917			7	30		7	2016	0.253	
17		0.110465116			7	17		6	2016	0.2	
17		0.100815432			7	27		5	2016	0.2745	
17		0.120934783			7	9		3	2016	0.3	
17		0.24466026			7	13		11	2016	0.73111	
17		0.010839202			7	28		10	2016	0.014498	
17		0.010479343			7	25		9	2016	0.012359	
17		0.101451724			7	21		2	2016	0.34	
17		0.402528531			7			8	2017	0.403201	
17		0.232503192			7			4	2017	0.403579	
17		0.342684458			7			6	2017	0.403319	
17		0.113915985			7			5	2017	0.40339	
17		0.402279634			7			3	2017	0.403485	
17		0.400545045			7			10	2017	0.403114	
17		0.402182416			7			9	2017	0.40312	
17		0.402141336			7			2	2017	0.403519	
17		0.402733535			7			1	2017	0.403155	
2		0.001949854			8	19		8	2016	0.085466	
2		0.006735685			8	1		12	2016	0.161773	
2		0.006238376			8	30		11	2016	0.141023	
2		0.004559606			8	29		10	2016	0.11404	
2		0.002535039			8	13		9	2016	0.277082	
2		0.001517484			8			8	2017	0.0188877	
2		0.002823782			8			4	2017	0.05732	
2		0.001672855			8			7	2017	0.0132873	
2		0.002958387			8			6	2017	0.61328	
2		0.00269601			8			5	2017	0.128556	
2		0.003210276			8			3	2017	0.076607	
2		0.004639869			8			10	2017	0.153319	
2		0.005910971			8			2	2017	0.137056	
2		0.006320017			8			1	2017	0.126525	
3		0.001836463			8	19		8	2016	0.087539	
3		0.006354252			8	1		12	2016	0.162363	
3		0.005823873			8	1		11	2016	0.141075	
3		0.004268643			8	29		10	2016	0.103973	
3		0.002350295			8	13		9	2016	0.430569	
3		0.001323921			8			8	2017	0.0176898	
3		0.002713036			8			4	2017	0.057363	
3		0.001437507			8			7	2017	0.0133842	
3		0.002618631			8			6	2017	0.61342	
3		0.002497208			8			5	2017	0.123991	
3		0.003033177			8			3	2017	0.077809	
3		0.004391766			8			10	2017	0.144231	
3		0.005608406			8			2	2017	0.136163	
3		0.005907103			8			1	2017	0.118158	
13		0.011541667			8	12		8	2014	0.0373	
13		0.187810384			8	9		4	2014	1.6922	
13		0.00706818			8	26		7	2014	0.0211	
13		0.109503718			8	20		6	2014	1.2717	
13		0.041485791			8	19		5	2014	1.8254	
13		0.055041935			8	27		3	2014	1.1452	
13		0.024971429			8	18		2	2014	0.1591	
13		0.021925806			8	3		1	2014	0.2709	
13		0.0018			8	30		8	2015	0.0018	
13		0.004852766			8	2		12	2015	0.0166	
13		0.015813915			8	28		11	2015	0.052	
13		0.011458555			8	26		10	2015	0.1862	
13		0.002905989			8	17		9	2015	0.0203	
13		0.070779815			8	19		8	2016	0.198649	
13		0.083821793			8	2		12	2016	0.208893	
13		0.063715228			8	25		7	2016	0.200678	
13		0.0266208			8	7		6	2016	0.096	
13		0.080784091			8	8		11	2016	0.345458	
13		0.059766902			8	28		10	2016	0.190018	
13		0.073550986			8	5		9	2016	0.184269	
13		0.074454751			8			8	2017	0.58683	
13		0.07428099			8			4	2017	0.67819	
13		0.053905195			8			7	2017	0.343338	
13		0.055289025			8			6	2017	0.325916	
13		0.080635751			8			5	2017	0.55906	
13		0.057097993			8			3	2017	0.69255	
13		0.126248611			8			10	2017	0.69547	
13		0.100946809			8			9	2017	0.60696	
13		0.090665063			8			2	2017	0.70173	
13		0.094087148			8			1	2017	0.69029	
16		0.0008			8	8		8	2014	0.0009	
16		0.007344381			8	9		4	2014	0.2668	
16		0.004071785			8	6		7	2014	0.1196	
16		0.022086746			8	12		6	2014	0.1708	
16		0.005937283			8	13		5	2014	0.124	
16		0.028883871			8	22		3	2014	0.4546	
16		0.032985714			8	19		2	2014	0.3968	
16		0.067070968			8	9		1	2014	0.5369	
16		0.046283376			8	14		8	2016	0.091998	
16		0.001812179			8	7		4	2016	0.0166	
16		0.053711098			8	22		12	2016	0.250325	
16		0.147545			8	23		7	2016	0.52587	
16		0.002568401			8	8		5	2016	0.0349	
16		0.019565385			8	1		3	2016	0.1447	
16		0.069693923			8	20		11	2016	0.250571	
16		0.12374142			8	16		10	2016	0.250563	
16		0.096801946			8	29		9	2016	0.250525	
16		0.030458621			8	16		2	2016	0.2751	
16		0.003232258			8	23		1	2016	0.0796	
16		0.513018196			8			8	2017	0.67809	
16		0.525700799			8			4	2017	0.90209	
16		0.509626471			8			7	2017	0.65243	
16		0.506877042			8			6	2017	0.65042	
16		0.513757421			8			5	2017	0.71354	
16		0.500190985			8			3	2017	0.71826	
16		0.530684149			8			10	2017	1.51267	
16		0.512608218			8			9	2017	0.68701	
16		0.515840451			8			2	2017	0.8868	
16		0.5071478			8			1	2017	2.12188	
12		1.262941667			8	6		8	2014	4.5185	
12		1.227736178			8	1		4	2014	7.0223	
12		3.329687097			8	31		12	2014	17.3115	
12		1.032177125			8	10		7	2014	5.9801	
12		1.023676293			8	11		6	2014	4.6885	
12		1.130202361			8	1		5	2014	6.1239	
12		1.82143871			8	7		3	2014	10.8912	
12		1.983263333			8	17		11	2014	15.4682	
12		1.950006452			8	17		10	2014	15.4682	
12		2.082097397			8	26		9	2014	8.437	
12		1.232232143			8	7		2	2014	7.8634	
12		2.36793871			8	9		1	2014	13.5014	
12		1.728701231			8	29		8	2015	7.9594	
12		1.546425926			8	10		4	2015	6.4609	
12		5.482151489			8	3		12	2015	26.2457	
12		1.236477423			8	4		7	2015	5.2449	
12		1.252157121			8	4		6	2015	4.186	
12		1.495142404			8	8		5	2015	7.6431	
12		2.30745			8	12		3	2015	15.2671	
12		2.925087028			8	28		11	2015	15.8059	
12		3.089530826			8	27		10	2015	18.0426	
12		1.972474592			8	30		9	2015	10.3226	
12		2.215428571			8	6		2	2015	13.3217	
12		2.111893548			8	9		1	2015	16.092	
12		0.067962756			8	24		8	2016	0.39335	
12		0.122511892			8	5		12	2016	0.42789	
12		1.691245455			8	5		6	2016	2	
12		0.104035575			8	10		11	2016	0.426959	
12		0.11878849			8	3		10	2016	0.442444	
12		0.108263574			8	28		9	2016	0.66901	
12		0.066642861			8			8	2017	0.298706	
12		0.05455231			8			4	2017	0.192407	
12		0.070219522			8			7	2017	0.17435	
12		0.059080071			8			6	2017	0.158831	
12		0.054374578			8			5	2017	0.153611	
12		0.056032059			8			3	2017	0.245104	
12		0.058464922			8			10	2017	0.17358	
12		0.070633473			8			9	2017	0.191265	
12		0.090084581			8			2	2017	0.403526	
12		0.085632637			8			1	2017	0.295304	
17		0.0009			8	8		8	2014	0.0009	
17		0.013707824			8	9		4	2014	0.1485	
17		0.02044348			8	1		7	2014	0.1472	
17		0.056191325			8	28		6	2014	0.1381	
17		0.01172588			8	19		5	2014	0.1029	
17		0.024122581			8	27		3	2014	0.2449	
17		0.053503571			8	13		2	2014	0.1404	
17		0.064051613			8	9		1	2014	0.3318	
17		0.520967891			8	27		8	2016	0.7235	
17		1.275131136			8	14		4	2016	10.7327	
17		0.516968015			8	16		12	2016	1.10724	
17		0.484586716			8	24		7	2016	0.73242	
17		1.420994209			8	26		6	2016	5.2	
17		1.407620532			8	31		5	2016	6.9297	
17		1.684603846			8	18		3	2016	15.0841	
17		0.518678607			8	2		11	2016	0.89477	
17		0.518444832			8	28		10	2016	0.86884	
17		0.515064838			8	15		9	2016	0.7015	
17		2.8708			8	8		2	2016	14.734	
17		1.502174194			8	10		1	2016	11.0685	
17		0.064275735			8			8	2017	0.250333	
17		0.187461472			8			4	2017	0.250851	
17		0.071274361			8			7	2017	0.250449	
17		0.032375726			8			6	2017	0.250435	
17		0.06445414			8			5	2017	0.250688	
17		0.121758887			8			3	2017	0.250385	
17		0.098813651			8			10	2017	0.250338	
17		0.015784663			8			9	2017	0.02968	
17		0.187343929			8			2	2017	0.25053	
17		0.041389708			8			1	2017	0.25003	
2		0.024840125			10	5		8	2016	0.075275	
2		0.036147891			10	1		12	2016	0.49714	
2		0.050638091			10	28		11	2016	0.259157	
2		0.027263403			10	29		10	2016	0.180223	
2		0.021014913			10	25		9	2016	0.091138	
2		0.001180758			10			8	2017	0.05627	
2		0.012278373			10			4	2017	0.093823	
2		0.00113263			10			7	2017	0.0114418	
2		0.00113057			10			6	2017	0.033987	
2		0.007548548			10			5	2017	0.050649	
2		0.029156508			10			3	2017	0.179025	
2		0.002636771			10			10	2017	0.05409	
2		0.042568825			10			2	2017	0.267505	
2		0.047608086			10			1	2017	0.26314	
3		0.012687607			10	9		8	2016	0.03931	
3		0.032643479			10	16		12	2016	0.16754	
3		0.047937226			10	22		11	2016	0.164442	
3		0.024450754			10	29		10	2016	0.165569	
3		0.01304904			10	25		9	2016	0.080803	
3		0.010878733			10			8	2017	0.065217	
3		0.013411912			10			4	2017	0.100515	
3		0.011287293			10			7	2017	0.0454575	
3		0.00776339			10			6	2017	0.050689	
3		0.009498297			10			5	2017	0.041439	
3		0.031774508			10			3	2017	0.18508	
3		0.002708994			10			10	2017	0.054033	
3		0.046869965			10			2	2017	0.306715	
3		0.050409496			10			1	2017	0.293198	
13		0.049091218			10	13		8	2014	0.1358	
13		0.020489922			10	1		4	2014	0.1824	
13		0.005011253			10	30		12	2014	0.1215	
13		0.012440442			10	1		7	2014	0.1424	
13		0.049693126			10	28		6	2014	0.2691	
13		0.056154688			10	27		5	2014	0.1992	
13		0.012898178			10	22		3	2014	0.0981	
13		0.011254755			10	5		11	2014	0.2723	
13		0.037209677			10	31		10	2014	0.1102	
13		0.034247619			10	10		9	2014	0.2488	
13		0.013318599			10	13		2	2014	0.1881	
13		0.022005889			10	18		1	2014	0.2748	
13		0.005006452			10	11		4	2015	0.112	
13		0.00535			10	1		7	2015	0.0151	
13		0.193733223			10	19		6	2015	1.4285	
13		0.016857561			10	30		5	2015	0.1006	
13		0.007416129			10	13		3	2015	0.0956	
13		0.004628571			10	16		2	2015	0.0771	
13		0.008382044			10	4		1	2015	0.0815	
13		0.028908053			10	23		8	2016	0.190792	
13		0.057994845			10	1		12	2016	0.461203	
13		0.024953207			10	20		7	2016	0.174605	
13		0.060547796			10	2		11	2016	0.208715	
13		0.04642602			10	31		10	2016	0.19709	
13		0.034346438			10	8		9	2016	0.183022	
13		0.00662			10			8	2017	0.104646	
13		0.011705039			10			4	2017	0.31812	
13		0.004167835			10			7	2017	0.118924	
13		0.00473071			10			6	2017	0.55582	
13		0.004782663			10			5	2017	0.111164	
13		0.018604343			10			3	2017	0.200248	
13		0.024122323			10			10	2017	0.321605	
13		0.010869143			10			9	2017	0.334864	
13		0.047150871			10			2	2017	0.56789	
13		0.048693843			10			1	2017	0.50276	
16		0.000706893			10	3		8	2014	0.0062	
16		0.008774965			10	1		4	2014	0.187	
16		0.003031239			10	8		7	2014	0.1038	
16		0.004308592			10	5		6	2014	0.0749	
16		0.006447472			10	2		5	2014	0.0809	
16		0.040070311			10	6		3	2014	0.412	
16		0.056034951			10	27		2	2014	0.5814	
16		0.000319782			10	11		8	2016	0.00067	
16		0.015767486			10	1		4	2016	0.197	
16		0.000332072			10	17		12	2016	0.000673	
16		0.000424276			10	15		7	2016	0.000769	
16		0.05479531			10	11		6	2016	0.327	
16		0.027571138			10	15		5	2016	0.13	
16		0.052071527			10	22		3	2016	0.279	
16		0.000592124			10	25		11	2016	0.001001	
16		0.000486524			10	13		10	2016	0.001001	
16		0.000400146			10	26		9	2016	0.001001	
16		0.009704524			10	11		1	2016	0.093	
16		0.061919971			10			8	2017	0.067164	
16		0.062699609			10			4	2017	0.070564	
16		0.062255215			10			7	2017	0.068064	
16		0.06214332			10			6	2017	0.066942	
16		0.062430822			10			5	2017	0.083918	
16		0.062902322			10			3	2017	0.068905	
16		0.063118953			10			10	2017	0.077855	
16		0.062326794			10			9	2017	0.074065	
16		0.064516766			10			2	2017	0.093155	
16		0.06399642			10			1	2017	0.086112	
12		0.365155713			10	11		8	2014	1.0336	
12		0.502263737			10	1		4	2014	2.4011	
12		1.199337859			10	24		12	2014	8.3925	
12		0.365681947			10	23		7	2014	1.4002	
12		0.348589833			10	14		6	2014	2.078	
12		0.468723438			10	14		5	2014	2.6853	
12		0.772755956			10	6		3	2014	5.6476	
12		0.934062558			10	30		11	2014	6.2277	
12		0.596964516			10	31		10	2014	6.2277	
12		0.408157143			10	28		9	2014	7.8464	
12		0.937324336			10	20		2	2014	5.5584	
12		0.781684957			10	12		1	2014	7.3093	
12		0.528196774			10	6		4	2015	2.0113	
12		0.3225			10	2		7	2015	0.4134	
12		0.402194675			10	4		6	2015	1.9572	
12		0.429532772			10	16		5	2015	2.6516	
12		0.562316129			10	20		3	2015	4.0809	
12		1.052			10	9		2	2015	6.6856	
12		1.061008044			10	20		1	2015	6.4862	
12		0.004269698			10	15		8	2016	0.127329	
12		0.050301376			10	15		12	2016	0.56505	
12		0.003685386			10	20		7	2016	0.154363	
12		0.049725994			10	30		11	2016	0.52803	
12		0.025792261			10	31		10	2016	0.460405	
12		0.007774434			10	6		9	2016	0.183617	
12		0.033154296			10			8	2017	0.134136	
12		0.038438719			10			4	2017	0.159332	
12		0.028923487			10			7	2017	0.111425	
12		0.02601233			10			6	2017	0.109241	
12		0.034977558			10			5	2017	0.112855	
12		0.052335546			10			3	2017	0.173228	
12		0.043360841			10			10	2017	0.144145	
12		0.039849979			10			9	2017	0.182122	
12		0.079044416			10			2	2017	0.394073	
12		0.068034832			10			1	2017	0.336594	
17		0.001165345			10	3		8	2014	0.0364	
17		0.031663921			10	1		4	2014	0.2535	
17		0.025742212			10	10		7	2014	0.1404	
17		0.027269069			10	11		6	2014	0.1614	
17		0.041666682			10	24		5	2014	0.1835	
17		0.096737289			10	6		3	2014	0.5392	
17		0.011572464			10	27		2	2014	0.3141	
17		0.053003426			10	12		1	2014	0.4545	
17		0.060885082			10	7		8	2016	0.061908	
17		0.421760096			10	22		4	2016	2.6	
17		0.06447255			10	1		12	2016	0.100072	
17		0.060917786			10	19		7	2016	0.061836	
17		0.045257014			10	14		6	2016	0.5	
17		0.339548694			10	2		5	2016	2	
17		0.550292621			10	5		3	2016	2.9	
17		0.064662649			10	30		11	2016	0.0905	
17		0.063250178			10	31		10	2016	0.078038	
17		0.062411747			10	20		9	2016	0.070587	
17		0.75428051			10	17		1	2016	5.7	
17		0.002554873			10			8	2017	0.029971	
17		0.000820973			10			4	2017	0.001004	
17		0.003200657			10			7	2017	0.055293	
17		0.000385467			10			6	2017	0.001004	
17		0.000360984			10			5	2017	0.001003	
17		0.000560458			10			3	2017	0.001003	
17		0.002327735			10			10	2017	0.033345	
17		0.000727499			10			9	2017	0.04634	
17		0.000668632			10			2	2017	0.001004	
17		0.000664686			10			1	2017	0.001003	
13					11				2015		
13					12				2015		
12					12				2015		
13					15				2015		
12					15				2015		
13					16				2015		
12					16				2015		
